upm,nvivi,nhoga,year,fex,facpob,area,dptorep,ipcm,linea_pobreza_total,linea_pobreza_extrema,vivi_piezas,vivi_dormitorios,vivi_pared,vivi_piso,vivi_techo,vivi_agua_proveedor,vivi_agua_fuente,vivi_agua_proveedor_beber,vivi_agua_fuente_beber,vivi_celular,vivi_banho_desague,vivi_pieza_cocinar,vivi_combustible,vivi_basura,vivi_vivienda_propiedad,vivi_lote_propiedad,vivi_computadora,vivi_tableta,vivi_internet,vivi_radio,vivi_televisor,vivi_heladera,vivi_cocina_gas,vivi_cocina_elec,vivi_lavarropas,vivi_videoDVD,vivi_termocalefon,vivi_acondicionador_aire,vivi_antena_parabolica,vivi_tv_cable,vivi_horno_microondas,vivi_horno_electrico,vivi_auto_camion,vivi_motocicleta,hh_conyuge_present,hh_tipo_hogar,hh_miembros_5ymenos,hh_miembros_6a14,hh_miembros_15a64,hh_miembros_65ymas,hh_dependents,hh_youth_dependents,hh_old_dependents,hh_females,hh_males,hh_tekopora,hh_totpers,jefe_female,jefe_edad,jefe_idioma,jefe_aniosestudio,jefe_estado_civil,jefe_seguro_medico,jefe_sabe_leer_escribir,jefe_tipo_empleo,jefe_quiere_trabajo,jefe_caja_jubilacion1,lnipcm,totpov,extpov
4040,22,1,2020,205,1025,rural,San_Pedro,388074.99999999994,506201,248461,2,2,Madera,Tierra,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Letrina_comun_sin_techo,Yes,Leña,Hoyo,Propia,Cedido,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Extendido,1,0,3,1,2,1,1,3,2,Yes,5,Yes,58,Guarani,3,Casado,No,Yes,No_remunerado,No,No,12.868953898894643,tot_pov,nonext_pov
4040,28,1,2020,126,126,rural,San_Pedro,868708.3333333334,506201,248461,1,1,Madera,Tierra,Paja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,No,Camara_septica,Yes,Leña,Quema,Propia,Propio,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Unipersonal,0,0,0,1,1,0,1,1,0,No,1,Yes,90,Guarani,2,Viudo,No,No,No_trabajo,No,No,13.674762713080248,nontot_pov,nonext_pov
4040,30,1,2020,186,558,rural,San_Pedro,622589.1666666666,506201,248461,2,2,Madera,Lecherada,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Leña,Quema,Propia,Propio,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Extendido,0,0,2,1,1,0,1,2,1,No,3,Yes,65,Guarani,5,Casado,No,Yes,Cuenta_propia,No,No,13.341642136688352,nontot_pov,nonext_pov
4040,31,1,2020,162,324,rural,San_Pedro,1567171.0416666665,506201,248461,4,3,Madera,Lecherada,Fibrocemento,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Nuclear_Completo,0,0,2,0,0,0,0,1,1,No,2,No,59,Guarani,6,Casado,No,Yes,Cuenta_propia,No,No,14.264782667689497,nontot_pov,nonext_pov
4040,32,1,2020,181,543,rural,San_Pedro,1174019.4444444445,506201,248461,3,2,Ladrillo,Ladrillo,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Nuclear_Completo,0,0,3,0,0,0,0,1,2,Yes,3,No,64,Guarani,2,Casado,No,Yes,Cuenta_propia,No,No,13.975943841792173,nontot_pov,nonext_pov
4040,40,1,2020,194,970,rural,San_Pedro,250518.45000000004,506201,248461,1,1,Madera,Ladrillo,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Letrina_comun_sin_techo,No,Leña,Quema,Propia,Propio,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Extendido,0,1,3,1,2,1,1,2,3,No,5,No,68,Guarani,4,Casado,No,Yes,Cuenta_propia,No,No,12.431287849489442,tot_pov,nonext_pov
4040,41,1,2020,261,1044,rural,San_Pedro,1547314.5208333333,506201,248461,3,2,Ladrillo,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Nuclear_Completo,1,1,2,0,2,2,0,2,2,No,4,No,35,Guarani,2,Unido,No,Yes,Patron,No,No,14.252031419060714,nontot_pov,nonext_pov
4111,5,1,2020,274,1370,rural,San_Pedro,904090.9090909075,506201,248461,4,2,Ladrillo,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Nuclear_Completo,0,3,2,0,3,3,0,2,3,No,5,Yes,31,Bilingual,12,Unido,No,Yes,No_trabajo,No,No,13.714685197471837,nontot_pov,nonext_pov
4111,6,1,2020,274,2466,rural,San_Pedro,185822.5108225105,506201,248461,2,2,Madera,Lecherada,Zinc,Artesiano,Vecino,Artesiano,Vecino,Yes,Letrina_comun_sin_techo,No,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Extendido,2,4,3,0,6,6,0,5,4,Yes,9,No,44,Guarani,6,Unido,No,Yes,Cuenta_propia,No,No,12.132547254226019,tot_pov,ext_pov
4111,7,1,2020,216,1080,rural,San_Pedro,973636.3636363618,506201,248461,4,3,Madera,Lecherada,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Letrina_comun,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,Yes,Extendido,1,0,4,0,1,1,0,4,1,No,5,Yes,38,Guarani,1,Unido,Yes,No,Privado,No,Yes,13.78879316962556,nontot_pov,nonext_pov
4111,9,1,2020,280,1960,rural,San_Pedro,297704.95547309786,506201,248461,2,2,Madera,Lecherada,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Cedida,No_propio,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,Nuclear_Incompleto,2,4,1,0,6,6,0,5,2,Yes,7,Yes,34,Guarani,6,Soltero,No,Yes,Privado,No,No,12.60385819272726,tot_pov,nonext_pov
4111,11,1,2020,132,132,rural,San_Pedro,2980519.4805194754,506201,248461,4,2,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Unipersonal,0,0,0,1,1,0,1,1,0,No,1,Yes,67,Guarani,2,Viudo,Yes,Yes,No_trabajo,No,No,14.907608165611189,nontot_pov,nonext_pov
4111,12,1,2020,221,442,rural,San_Pedro,3021253.246753242,506201,248461,3,2,Ladrillo,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Hoyo,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No,No,No,Nuclear_Incompleto,0,0,2,0,0,0,0,1,1,No,2,Yes,38,Guarani,16,Soltero,Yes,Yes,Publico,No,Yes,14.921182285638306,nontot_pov,nonext_pov
4111,13,1,2020,282,1410,rural,San_Pedro,1013211.0389610372,506201,248461,2,2,Madera,Lecherada,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Gas,Quema,Alquilada,No_propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Extendido,2,0,3,0,2,2,0,2,3,No,5,No,30,Guarani,6,Unido,No,Yes,Privado,No,No,13.828635092195427,nontot_pov,nonext_pov
4111,14,1,2020,256,1280,rural,San_Pedro,669238.6253246742,506201,248461,6,5,Ladrillo,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Hoyo,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Nuclear_Completo,0,1,4,0,1,1,0,1,4,No,5,No,52,Bilingual,7,Unido,No,Yes,Cuenta_propia,No,No,13.413895965085267,nontot_pov,nonext_pov
4111,22,1,2020,309,1854,rural,San_Pedro,307987.01298701245,506201,248461,3,2,Ladrillo,Lecherada,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Propio,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,Yes,Nuclear_Completo,3,1,2,0,4,4,0,3,3,No,6,No,34,Guarani,6,Unido,No,Yes,Privado,No,No,12.637812895440133,tot_pov,nonext_pov
4111,23,1,2020,176,176,rural,San_Pedro,1145844.1558441538,506201,248461,5,5,Madera,Lecherada,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Letrina_comun,Yes,Leña,Quema,Propia,Propio,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Unipersonal,0,0,0,1,1,0,1,0,1,No,1,No,73,Guarani,1,Viudo,No,No,Cuenta_propia,No,No,13.951652177344602,nontot_pov,nonext_pov
4111,30,1,2020,264,1056,rural,San_Pedro,1708831.168831166,506201,248461,4,2,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Electricidad,Quema,Propia,Propio,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Nuclear_Completo,1,0,3,0,1,1,0,1,3,No,4,Yes,39,Bilingual,15,Casado,Yes,Yes,Publico,No,Yes,14.35132016776844,nontot_pov,nonext_pov
4263,4,1,2020,275,1100,rural,San_Pedro,894049.4974116911,506201,248461,2,2,Madera,Tierra,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Pozo_ciego,Yes,Leña,Quema,Propia,Propio,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Extendido,0,2,1,1,3,2,1,2,2,No,4,Yes,71,Guarani,2,Soltero,Yes,No,Cuenta_propia,No,No,13.703516418855315,nontot_pov,nonext_pov
4263,6,1,2020,249,1494,rural,San_Pedro,1099239.166393108,506201,248461,3,2,Ladrillo,Lecherada,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Letrina_comun,Yes,Leña,Hoyo,Propia,Propio,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,1,5,0,1,1,0,2,4,No,6,No,58,Guarani,6,Casado,No,Yes,Cuenta_propia,No,No,13.910128831541327,nontot_pov,nonext_pov
4263,7,1,2020,217,434,rural,San_Pedro,609619.724025973,506201,248461,3,2,Ladrillo,Lecherada,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Hoyo,Propia,Propio,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Nuclear_Incompleto,0,0,2,0,0,0,0,1,1,No,2,Yes,55,Bilingual,6,Soltero,No,Yes,Cuenta_propia,No,No,13.32059063851679,nontot_pov,nonext_pov
4263,15,1,2020,319,1276,rural,San_Pedro,270456.5608766229,506201,248461,2,1,Ladrillo,Tierra,Zinc,Pozo_sin_bomba,Vecino,Pozo_sin_proteccion,Vecino,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Cedida,No_propio,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,2,0,2,0,2,2,0,2,2,No,4,No,24,Guarani,3,Unido,No,Yes,Cuenta_propia,No,No,12.507866776116522,tot_pov,nonext_pov
4263,22,1,2020,165,330,rural,San_Pedro,839562.6623376608,506201,248461,2,2,Madera,Tierra,Fibrocemento,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Letrina_comun,Yes,Leña,Quema,Propia,Propio,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Nuclear_Completo,0,0,0,2,2,0,2,1,1,No,2,No,83,Guarani,5,Casado,Yes,Yes,Cuenta_propia,No,No,13.64063639516518,nontot_pov,nonext_pov
4263,24,1,2020,272,1360,rural,San_Pedro,706782.258116882,506201,248461,2,2,Ladrillo,Tierra,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Nuclear_Completo,1,0,4,0,1,1,0,2,3,No,5,No,42,Guarani,8,Unido,No,Yes,Cuenta_propia,No,No,13.468477917410421,nontot_pov,nonext_pov
4263,27,1,2020,248,2232,rural,San_Pedro,705786.1673881662,506201,248461,3,3,Madera,Lecherada,Zinc,Pozo_sin_bomba,Pozo_terreno,Pozo_sin_proteccion,Pozo_terreno,Yes,Letrina_comun_sin_techo,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Compuesto,1,3,3,2,6,4,2,6,3,No,9,No,71,Guarani,5,Soltero,No,Yes,Cuenta_propia,No,No,13.467067591544666,nontot_pov,nonext_pov
4263,30,1,2020,257,257,rural,San_Pedro,526558.4415584407,506201,248461,1,1,Ladrillo,Tierra,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,No,No_banho,No,Ninguno,Patio,Propia,Propio,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Unipersonal,0,0,1,0,0,0,0,0,1,No,1,No,34,Guarani,12,Soltero,No,Yes,Cuenta_propia,No,No,13.17411760450711,nontot_pov,nonext_pov
4263,31,1,2020,300,2400,rural,San_Pedro,196038.62966720745,506201,248461,2,2,Madera,Tierra,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Letrina_comun_sin_techo,Yes,Leña,Hoyo,Propia,Cedido,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Extendido,3,2,3,0,5,5,0,4,4,No,8,No,55,Guarani,9,Unido,No,Yes,Cuenta_propia,No,No,12.186067008931758,tot_pov,ext_pov
4263,33,1,2020,191,573,rural,San_Pedro,702133.1168831157,506201,248461,5,3,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Hoyo,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Nuclear_Completo,0,0,1,2,2,0,2,1,2,No,3,No,81,Guarani,5,Casado,No,Yes,Cuenta_propia,No,No,13.461878290220987,nontot_pov,nonext_pov
4263,35,1,2020,190,190,rural,San_Pedro,437970.7792207785,506201,248461,2,1,Madera,Baldosa,Zinc,Artesiano,Caneria_vivienda,Artesiano,Caaeria_vivienda,Yes,Camara_septica,Yes,Electricidad,Hoyo,Propia,Propio,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Unipersonal,0,0,0,1,1,0,1,0,1,No,1,No,86,Guarani,5,Viudo,No,Yes,Cuenta_propia,No,No,12.989907473025287,tot_pov,nonext_pov
4312,7,1,2020,323,1292,rural,San_Pedro,1196313.1053001892,506201,248461,3,2,Ladrillo,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Vertedero_municipal,Propia,Propio,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Extendido,0,1,3,0,1,1,0,2,2,No,4,No,29,Bilingual,14,Casado,No,Yes,Cuenta_propia,No,No,13.99475497295997,nontot_pov,nonext_pov
4312,17,1,2020,335,1340,rural,San_Pedro,2777969.0431519733,506201,248461,4,2,Ladrillo,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Electricidad,Vertedero_municipal,Propia,Propio,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Nuclear_Completo,1,1,2,0,2,2,0,1,3,No,4,No,40,Guarani,15,Casado,Yes,Yes,Publico,No,Yes,14.837230658660532,nontot_pov,nonext_pov
4312,19,1,2020,248,496,rural,San_Pedro,597790.8067542221,506201,248461,2,2,Ladrillo,Ladrillo,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Leña,Hoyo,Cedida,No_propio,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,Compuesto,0,1,0,1,2,1,1,1,1,No,2,Yes,85,Bilingual,2,Viudo,No,No,No_trabajo,No,No,13.300996150249727,nontot_pov,nonext_pov
4312,26,1,2020,310,1550,rural,San_Pedro,1943299.822889308,506201,248461,5,3,Ladrillo,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Vertedero_municipal,Propia,Fiscal_municipal,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Nuclear_Completo,1,2,2,0,3,3,0,4,1,No,5,No,36,Bilingual,12,Casado,No,Yes,Patron,No,No,14.47989802571365,nontot_pov,nonext_pov
4312,27,1,2020,204,408,rural,San_Pedro,7317076.688555355,506201,248461,3,2,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Nuclear_Completo,0,0,1,1,1,0,1,1,1,No,2,No,65,Guarani,6,Casado,No,Yes,Patron,No,No,15.805721446685284,nontot_pov,nonext_pov
4312,39,1,2020,204,408,rural,San_Pedro,473041.7448405259,506201,248461,2,2,Madera,Lecherada,Fibrocemento,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Carbon,Quema,Propia,Fiscal_municipal,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Nuclear_Incompleto,0,0,1,1,1,0,1,1,1,No,2,Yes,84,Guarani,0,Viudo,No,No,No_trabajo,No,No,13.066938919056584,tot_pov,nonext_pov
4312,53,1,2020,316,948,rural,San_Pedro,829601.0764540349,506201,248461,1,1,Ladrillo,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,No,Gas,Vertedero_municipal,Propia,Propio,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Nuclear_Completo,1,0,2,0,1,1,0,2,1,No,3,Yes,31,Bilingual,16,Unido,Yes,Yes,Publico,No,Yes,13.628700233454515,nontot_pov,nonext_pov
4312,61,1,2020,223,223,rural,San_Pedro,1178836.772983116,506201,248461,2,1,Ladrillo,Ladrillo,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Camara_septica,Yes,Leña,Patio,Propia,Fiscal_municipal,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Unipersonal,0,0,0,1,1,0,1,0,1,No,1,No,67,Guarani,8,Soltero,No,Yes,Cuenta_propia,No,No,13.98003872462813,nontot_pov,nonext_pov
4312,64,1,2020,235,470,rural,San_Pedro,757893.9242065041,506201,248461,4,2,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Electricidad,Quema,Propia,Propio,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Nuclear_Incompleto,0,0,1,1,1,0,1,0,2,No,2,No,95,Guarani,3,Viudo,No,No,No_trabajo,No,No,13.538298713151685,nontot_pov,nonext_pov
4313,5,1,2020,333,666,rural,San_Pedro,1250000,506201,248461,2,1,Madera,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Electricidad,Quema,Cedida,No_propio,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,Yes,No,Nuclear_Incompleto,1,0,1,0,1,1,0,2,0,No,2,Yes,27,Castellano,13,Soltero,No,Yes,Publico,No,No,14.038654109278484,nontot_pov,nonext_pov
4313,6,1,2020,250,500,rural,San_Pedro,1937350.8333333333,506201,248461,2,1,Ladrillo,Baldosa,Zinc,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Vertedero_municipal,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,Nuclear_Incompleto,0,0,2,0,0,0,0,2,0,No,2,Yes,47,Guarani,6,Viudo,No,Yes,No_trabajo,No,No,14.476832047998503,nontot_pov,nonext_pov
4313,22,1,2020,333,1332,rural,San_Pedro,3306104,506201,248461,1,1,Madera,Lecherada,Fibrocemento,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Electricidad,Vertedero_municipal,Cedida,No_propio,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Nuclear_Completo,1,1,2,0,2,2,0,2,2,No,4,No,33,Castellano,16,Casado,Yes,Yes,Publico,No,Yes,15.011281014823549,nontot_pov,nonext_pov
4313,24,1,2020,221,442,rural,San_Pedro,625721.2499999999,506201,248461,3,2,Ladrillo,Baldosa,Teja,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Nuclear_Completo,0,0,2,0,0,0,0,1,1,No,2,No,64,Guarani,6,Casado,No,Yes,Cuenta_propia,No,No,13.346660263372362,nontot_pov,nonext_pov
4313,34,1,2020,314,2198,rural,San_Pedro,727261.7142857143,506201,248461,5,3,Ladrillo,Lecherada,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Electricidad,Vertedero_municipal,Cedida,No_propio,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Nuclear_Completo,0,2,5,0,2,2,0,3,4,No,7,No,53,Bilingual,6,Casado,Yes,Yes,Privado,No,Yes,13.497041683873942,nontot_pov,nonext_pov
4313,35,1,2020,341,1023,rural,San_Pedro,814116.9444444445,506201,248461,2,1,Madera,Lecherada,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,No,Gas,Vertedero_municipal,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Nuclear_Completo,1,0,2,0,1,1,0,1,2,No,3,No,35,Castellano,4,Casado,No,Yes,Privado,No,No,13.609859301059316,nontot_pov,nonext_pov
4313,40,1,2020,199,398,rural,San_Pedro,864000,506201,248461,3,2,Ladrillo,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Camara_septica,Yes,Gas,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Nuclear_Completo,0,0,0,2,2,0,2,1,1,No,2,No,65,Guarani,2,Unido,No,No,Cuenta_propia,No,No,13.669328047786193,nontot_pov,nonext_pov
4313,41,1,2020,255,1020,rural,San_Pedro,566868.9583333334,506201,248461,3,2,Ladrillo,Baldosa,Zinc,SENASA,Caneria_vivienda,SENASA,Caaeria_vivienda,Yes,Pozo_ciego,Yes,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Extendido,0,0,3,1,1,0,1,2,2,No,4,No,64,Bilingual,5,Casado,No,Yes,Cuenta_propia,No,No,13.247883441948362,nontot_pov,nonext_pov
4313,42,1,2020,309,1545,rural,San_Pedro,377166.4,506201,248461,3,2,Madera,Ladrillo,Zinc,SENASA,Caneria_terreno,SENASA,Caneria_terreno,Yes,Letrina_comun,Yes,Carbon,Quema,Propia,Propio,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Extendido,1,3,0,1,5,4,1,4,1,No,5,Yes,65,Guarani,2,Soltero,No,Yes,No_trabajo,No,No,12.840441748361298,tot_pov,nonext_pov
4354,19,1,2020,261,1827,rural,San_Pedro,161864.06519699827,506201,248461,2,2,Ladrillo,Tierra,Fibrocemento,Pozo_bomba,Caneria_vivienda,Pozo_protegido,Caaeria_vivienda,Yes,Letrina_comun,No,Leña,Quema,Propia,Propio,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,Extendido,0,2,4,1,3,2,1,4,3,Yes,7,No,68,Guarani,8,Unido,No,Yes,Cuenta_propia,No,No,11.9945121582477,tot_pov,ext_pov
4354,29,1,2020,219,438,rural,San_Pedro,2529777.43550657,506201,248461,3,1,Ladrillo,Baldosa,Zinc,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Camara_septica,Yes,Electricidad,Hoyo,Propia,Fiscal_municipal,No,No,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Nuclear_Completo,0,0,2,0,0,0,0,1,1,No,2,No,63,Guarani,6,Casado,No,Yes,Cuenta_propia,No,No,14.743641886678596,nontot_pov,nonext_pov
4354,31,1,2020,393,1572,rural,San_Pedro,927182.7509380874,506201,248461,3,2,Ladrillo,Baldosa,Zinc,Red_comunitaria,Caneria_vivienda,Red_comunitaria,Caaeria_vivienda,Yes,Camara_septica,Yes,Electricidad,Quema,Propia,Fiscal_municipal,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Nuclear_Completo,1,1,2,0,2,2,0,1,3,No,4,No,31,Bilingual,9,Casado,No,Yes,Privado,No,No,13.739905967446031,nontot_pov,nonext_pov
